Fecha;Hora;Sistema;ETD;Detector;0-50 (km/h);50-80 (km/h);80-120 (km/h);120-255 (km/h);Velocidad media (km/h);0-6 (m);6-999 (m);Vehículos totales;
2025-12-11;13:30:00 - 14:00:00;GI-20;[GI-20] 249-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,800, GI-20 pk 15,900;Central USURBIL, AP-8;0;31;207;1;95,63;209;30;239;
2025-12-11;13:30:00 - 14:00:00;N-638;[N-638] 118-ETD HONDARRIBIA-IRUN, N-638 pk 1,000, N-638 pk 2,400;Lento HONDARRIBIA;147;180;1;0;47,18;311;17;328;
2025-12-11;13:30:00 - 14:00:00;N-638;[N-638] 118-ETD HONDARRIBIA-IRUN, N-638 pk 1,000, N-638 pk 2,400;Lento IRUN;230;253;2;0;46,18;470;15;485;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 315-ETD SAN SEBASTIÁN-N-I BAZKARDO, A-15 pk 158,700, A-15 pk 162,100;Central SAN SEBASTIÁN;0;94;298;5;92,22;296;101;397;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 315-ETD SAN SEBASTIÁN-N-I BAZKARDO, A-15 pk 158,700, A-15 pk 162,100;Central N-I BAZKARDO;1;24;225;22;99,87;248;24;272;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 315-ETD SAN SEBASTIÁN-N-I BAZKARDO, A-15 pk 158,700, A-15 pk 162,100;Lento N-I BAZKARDO;3;147;257;6;87,58;260;153;413;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 315-ETD SAN SEBASTIÁN-N-I BAZKARDO, A-15 pk 158,700, A-15 pk 162,100;Lento SAN SEBASTIÁN;0;31;158;5;95,44;160;34;194;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 12-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 436,800, N-I pk 444,700;Lento VITORIA-GASTEIZ;0;51;395;6;96,58;300;152;452;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 12-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 436,800, N-I pk 444,700;Central VITORIA-GASTEIZ;0;1;281;35;104,31;304;13;317;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 12-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 436,800, N-I pk 444,700;Central LASARTE-ORIA;0;2;224;25;103,71;243;8;251;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 12-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 436,800, N-I pk 444,700;Lento LASARTE-ORIA;0;59;426;10;96,64;367;128;495;
2025-12-11;13:30:00 - 14:00:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Lento BERGARA;0;16;213;22;101,27;192;59;251;
2025-12-11;13:30:00 - 14:00:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Central BEASAIN;0;0;29;21;116,8;49;1;50;
2025-12-11;13:30:00 - 14:00:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Lento BEASAIN;0;17;258;34;102,48;243;66;309;
2025-12-11;13:30:00 - 14:00:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Central BERGARA;0;0;44;29;115,89;72;1;73;
2025-12-11;13:30:00 - 14:00:00;GI-2130;[GI-2130] 132-ETD NAVARRA-TOLOSA, GI-2130 pk 11,700, GI-2130 pk 16,100;Lento NAVARRA;8;21;0;0;53,97;26;3;29;
2025-12-11;13:30:00 - 14:00:00;GI-2130;[GI-2130] 132-ETD NAVARRA-TOLOSA, GI-2130 pk 11,700, GI-2130 pk 16,100;Lento TOLOSA;15;7;0;0;37,73;20;2;22;
2025-12-11;13:30:00 - 14:00:00;N-634;[N-634] 55-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 29,800, N-634 pk 31,000;Lento SAN SEBASTIÁN;150;29;0;0;31,48;141;38;179;
2025-12-11;13:30:00 - 14:00:00;N-634;[N-634] 55-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 29,800, N-634 pk 31,000;Lento SANTANDER;168;20;0;0;29,26;159;29;188;
2025-12-11;13:30:00 - 14:00:00;GI-2120;[GI-2120] 97-ETD NAVARRA-BEASAIN, GI-2120 pk 60,900, GI-2120 pk 63,400;Lento BEASAIN;9;60;2;0;60,92;66;5;71;
2025-12-11;13:30:00 - 14:00:00;GI-2120;[GI-2120] 97-ETD NAVARRA-BEASAIN, GI-2120 pk 60,900, GI-2120 pk 63,400;Lento NAVARRA;6;38;3;0;62,13;43;4;47;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 107-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 426,300, N-I pk 433,300;Lento VITORIA-GASTEIZ;0;37;308;20;98,64;240;125;365;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 107-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 426,300, N-I pk 433,300;Central VITORIA-GASTEIZ;0;0;125;48;111,1;165;8;173;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 107-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 426,300, N-I pk 433,300;Central LASARTE-ORIA;0;5;168;25;104,17;183;15;198;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 107-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 426,300, N-I pk 433,300;Lento LASARTE-ORIA;1;96;227;5;90,17;210;119;329;
2025-12-11;13:30:00 - 14:00:00;N-634;[N-634] 11-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 60,700, N-634 pk 62,000;Lento SAN SEBASTIÁN;104;151;1;0;48,89;232;24;256;
2025-12-11;13:30:00 - 14:00:00;N-634;[N-634] 11-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 60,700, N-634 pk 62,000;Lento SANTANDER;59;157;2;0;54,5;197;21;218;
2025-12-11;13:30:00 - 14:00:00;GI-631;[GI-631] 9157-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 3,800, GI-631 pk 8,200;Lento ZUMARRAGA;2;131;34;0;71,65;145;22;167;
2025-12-11;13:30:00 - 14:00:00;GI-631;[GI-631] 9157-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 3,800, GI-631 pk 8,200;Lento ZUMAIA;2;101;74;1;79,52;160;18;178;
2025-12-11;13:30:00 - 14:00:00;N-634;[N-634] 45-ETD SANTANDER-SAN SEBASTIÁN, N-634 pk 54,000, N-634 pk 57,600;Lento SANTANDER;32;131;0;0;57,15;152;11;163;
2025-12-11;13:30:00 - 14:00:00;N-634;[N-634] 45-ETD SANTANDER-SAN SEBASTIÁN, N-634 pk 54,000, N-634 pk 57,600;Lento SAN SEBASTIÁN;68;103;0;0;49,09;155;16;171;
2025-12-11;13:30:00 - 14:00:00;GI-2132;[GI-2132] 119-ETD ASTIGARRAGA-LASARTE-ORIA, GI-2132 pk 2,500, GI-2132 pk 5,200;Lento LASARTE-ORIA;83;217;2;0;54,24;274;28;302;
2025-12-11;13:30:00 - 14:00:00;GI-2132;[GI-2132] 119-ETD ASTIGARRAGA-LASARTE-ORIA, GI-2132 pk 2,500, GI-2132 pk 5,200;Lento ASTIGARRAGA;24;126;1;0;58,87;137;14;151;
2025-12-11;13:30:00 - 14:00:00;GI-20;[GI-20] 248-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,200, GI-20 pk 13,800;Lento ERRENTERIA AP-8;1;48;240;2;94,24;264;27;291;
2025-12-11;13:30:00 - 14:00:00;GI-20;[GI-20] 248-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,200, GI-20 pk 13,800;Central ERRENTERIA AP-8;0;0;51;3;102,22;52;2;54;
2025-12-11;13:30:00 - 14:00:00;GI-20;[GI-20] 248-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,200, GI-20 pk 13,800;Central USURBIL, AP-8;0;0;89;5;102,13;92;2;94;
2025-12-11;13:30:00 - 14:00:00;GI-20;[GI-20] 248-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,200, GI-20 pk 13,800;Lento USURBIL, AP-8;0;31;207;1;95,63;209;30;239;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 259-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 164,300, A-15 pk 166,100;Rápido ANDOAIN;0;1;161;101;115,23;243;20;263;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 259-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 164,300, A-15 pk 166,100;Central ANDOAIN;1;14;335;35;102,17;219;166;385;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 259-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 164,300, A-15 pk 166,100;Central SAN SEBASTIÁN;0;38;288;21;98,59;200;147;347;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 259-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 164,300, A-15 pk 166,100;Lento SAN SEBASTIÁN;1;49;81;2;87,14;109;24;133;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 259-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 164,300, A-15 pk 166,100;Lento ANDOAIN;1;87;19;1;71,48;93;15;108;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 259-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 164,300, A-15 pk 166,100;Rápido SAN SEBASTIÁN;1;1;136;68;112,67;189;17;206;
2025-12-11;13:30:00 - 14:00:00;GI-627;[GI-627] 9211-ETD ARABA-EIBAR, GI-627 pk 51,400, GI-627 pk 56,300;Lento EIBAR;0;51;27;0;77,12;71;7;78;
2025-12-11;13:30:00 - 14:00:00;GI-627;[GI-627] 9211-ETD ARABA-EIBAR, GI-627 pk 51,400, GI-627 pk 56,300;Lento ARABA;2;29;33;0;81,8;56;8;64;
2025-12-11;13:30:00 - 14:00:00;GI-627;[GI-627] 9211-ETD ARABA-EIBAR, GI-627 pk 51,400, GI-627 pk 56,300;Central ARABA;0;3;17;2;98,86;21;1;22;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 96-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 444,700, N-I pk 447,700;Central VITORIA-GASTEIZ;0;2;237;14;101,94;242;11;253;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 96-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 444,700, N-I pk 447,700;Lento VITORIA-GASTEIZ;0;64;421;9;96,19;342;152;494;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 96-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 444,700, N-I pk 447,700;Lento LASARTE-ORIA;3;214;230;0;82,74;305;142;447;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 96-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 444,700, N-I pk 447,700;Central LASARTE-ORIA;0;9;383;5;99,71;375;22;397;
2025-12-11;13:30:00 - 14:00:00;GI-3321;[GI-3321] 62-ETD ALTO AZKARATE-ELGOIBAR, GI-3321 pk 0,000, GI-3321 pk 5,400;Lento ALTO AZKARATE;3;1;0;0;35;4;0;4;
2025-12-11;13:30:00 - 14:00:00;GI-3321;[GI-3321] 62-ETD ALTO AZKARATE-ELGOIBAR, GI-3321 pk 0,000, GI-3321 pk 5,400;Lento ELGOIBAR;4;0;0;0;25;3;1;4;
2025-12-11;13:30:00 - 14:00:00;N-121-A;[N-121-A] 288-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 68,400, N-121-A pk 74,500;Lento BEHOBIA, GI-636;0;29;101;0;92,19;67;63;130;
2025-12-11;13:30:00 - 14:00:00;N-121-A;[N-121-A] 288-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 68,400, N-121-A pk 74,500;Central BEHOBIA, GI-636;0;4;63;7;101,89;65;9;74;
2025-12-11;13:30:00 - 14:00:00;N-121-A;[N-121-A] 288-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 68,400, N-121-A pk 74,500;Lento NAVARRA;0;8;149;12;101,18;112;57;169;
2025-12-11;13:30:00 - 14:00:00;GI-2634;[GI-2634] 131-ETD TOLOSA-ELGOIBAR, GI-2634 pk 28,800, GI-2634 pk 38,800;Lento TOLOSA;2;42;68;1;86,02;95;18;113;
2025-12-11;13:30:00 - 14:00:00;GI-2634;[GI-2634] 131-ETD TOLOSA-ELGOIBAR, GI-2634 pk 28,800, GI-2634 pk 38,800;Lento ELGOIBAR;2;53;56;0;81,94;95;16;111;
2025-12-11;13:30:00 - 14:00:00;GI-636-H;[GI-636-H] 258-ETD HENDAIA-IRUN, GI-636-H pk 0,000, GI-636-H pk 0,500;Central IRUN;58;102;2;0;51,11;160;2;162;
2025-12-11;13:30:00 - 14:00:00;GI-636-H;[GI-636-H] 258-ETD HENDAIA-IRUN, GI-636-H pk 0,000, GI-636-H pk 0,500;Lento IRUN;93;57;0;0;40,2;140;10;150;
2025-12-11;13:30:00 - 14:00:00;GI-636-H;[GI-636-H] 258-ETD HENDAIA-IRUN, GI-636-H pk 0,000, GI-636-H pk 0,500;Central HENDAIA;14;38;2;0;55,93;52;2;54;
2025-12-11;13:30:00 - 14:00:00;GI-636-H;[GI-636-H] 258-ETD HENDAIA-IRUN, GI-636-H pk 0,000, GI-636-H pk 0,500;Lento HENDAIA;227;69;1;0;34,55;289;8;297;
2025-12-11;13:30:00 - 14:00:00;N-121-A;[N-121-A] 295-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 74,500, N-121-A pk 75,000;Lento NAVARRA;116;15;0;0;29,58;114;17;131;
2025-12-11;13:30:00 - 14:00:00;N-121-A;[N-121-A] 295-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 74,500, N-121-A pk 75,000;Central BEHOBIA, GI-636;43;26;1;0;40,93;66;4;70;
2025-12-11;13:30:00 - 14:00:00;N-121-A;[N-121-A] 295-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 74,500, N-121-A pk 75,000;Lento BEHOBIA, GI-636;188;21;0;0;29,02;185;24;209;
2025-12-11;13:30:00 - 14:00:00;N-121-A;[N-121-A] 295-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 74,500, N-121-A pk 75,000;Central NAVARRA;169;6;0;0;26,37;151;24;175;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 30-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 405,500, N-I pk 412,500;Lento VITORIA-GASTEIZ;0;35;145;8;95,19;89;99;188;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 30-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 405,500, N-I pk 412,500;Central VITORIA-GASTEIZ;0;0;44;7;105,49;48;3;51;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 30-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 405,500, N-I pk 412,500;Lento LASARTE-ORIA;37;66;62;1;69,61;66;100;166;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 30-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 405,500, N-I pk 412,500;Central LASARTE-ORIA;4;26;52;0;85,24;60;22;82;
2025-12-11;13:30:00 - 14:00:00;GI-2132;[GI-2132] 9101-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 0,500;Lento ASTIGARRAGA;2;157;33;0;70,6;177;15;192;
2025-12-11;13:30:00 - 14:00:00;GI-2132;[GI-2132] 9101-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 0,500;Central LASARTE-ORIA;2;102;25;0;71,16;118;11;129;
2025-12-11;13:30:00 - 14:00:00;GI-2132;[GI-2132] 9101-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 0,500;Lento LASARTE-ORIA;6;0;0;0;25;5;1;6;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Rápido SAN SEBASTIÁN;1;0;193;68;110,1;256;6;262;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Central SAN SEBASTIÁN;0;42;364;15;97,93;293;128;421;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Lento SAN SEBASTIÁN;0;24;151;2;95,71;146;31;177;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Rápido ANDOAIN;2;9;216;27;102,42;243;11;254;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Central ANDOAIN;7;58;363;19;95,98;367;80;447;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Lento ANDOAIN;1;74;137;4;88,4;104;112;216;
2025-12-11;13:30:00 - 14:00:00;GI-636;[GI-636] 253-ETD IRUN-PASAIA, GI-636 pk 2,100, GI-636 pk 2,600;Central IRUN;1;59;228;0;92,57;277;11;288;
2025-12-11;13:30:00 - 14:00:00;GI-636;[GI-636] 253-ETD IRUN-PASAIA, GI-636 pk 2,100, GI-636 pk 2,600;Lento IRUN;8;533;87;0;69,34;554;74;628;
2025-12-11;13:30:00 - 14:00:00;GI-636;[GI-636] 253-ETD IRUN-PASAIA, GI-636 pk 2,100, GI-636 pk 2,600;Central PASAIA;0;55;107;0;88,12;156;6;162;
2025-12-11;13:30:00 - 14:00:00;GI-636;[GI-636] 253-ETD IRUN-PASAIA, GI-636 pk 2,100, GI-636 pk 2,600;Lento PASAIA;29;581;92;0;67,93;632;70;702;
2025-12-11;13:30:00 - 14:00:00;GI-627;[GI-627] 89-ETD EIBAR-ARABA, GI-627 pk 37,000, GI-627 pk 39,400;Lento ARABA;62;213;1;0;56,14;239;37;276;
2025-12-11;13:30:00 - 14:00:00;GI-627;[GI-627] 89-ETD EIBAR-ARABA, GI-627 pk 37,000, GI-627 pk 39,400;Lento EIBAR;84;203;1;0;53,45;250;38;288;
2025-12-11;13:30:00 - 14:00:00;GI-627;[GI-627] 112-ETD ARABA-EIBAR, GI-627 pk 27,200, GI-627 pk 37,000;Lento EIBAR;1;107;15;0;68,94;103;20;123;
2025-12-11;13:30:00 - 14:00:00;GI-627;[GI-627] 112-ETD ARABA-EIBAR, GI-627 pk 27,200, GI-627 pk 37,000;Lento ARABA;3;117;29;0;71,01;125;24;149;
2025-12-11;13:30:00 - 14:00:00;GI-3591;[GI-3591] 206-ETD ARANTZAZU-OÑATI, GI-3591 pk 0,000, GI-3591 pk 2,900;Lento ARANTZAZU;15;4;0;0;33,42;18;1;19;
2025-12-11;13:30:00 - 14:00:00;GI-3591;[GI-3591] 206-ETD ARANTZAZU-OÑATI, GI-3591 pk 0,000, GI-3591 pk 2,900;Lento OÑATI;27;1;0;0;26,43;27;1;28;
2025-12-11;13:30:00 - 14:00:00;GI-3630;[GI-3630] 190-ETD ASTEASU-ANOETA, GI-3630 pk 0,000, GI-3630 pk 9,000;Lento ANOETA;5;4;0;0;42,78;8;1;9;
2025-12-11;13:30:00 - 14:00:00;GI-3630;[GI-3630] 190-ETD ASTEASU-ANOETA, GI-3630 pk 0,000, GI-3630 pk 9,000;Lento ASTEASU;7;3;0;0;37;9;1;10;
2025-12-11;13:30:00 - 14:00:00;GI-631;[GI-631] 158-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 13,500, GI-631 pk 19,000;Lento ZUMAIA;157;110;0;0;41,48;239;28;267;
2025-12-11;13:30:00 - 14:00:00;GI-631;[GI-631] 158-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 13,500, GI-631 pk 19,000;Lento ZUMARRAGA;195;103;0;0;38,83;272;26;298;
2025-12-11;13:30:00 - 14:00:00;GI-2132;[GI-2132] 1-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 1,000;Lento ASTIGARRAGA;84;307;5;0;56,96;362;34;396;
2025-12-11;13:30:00 - 14:00:00;GI-2132;[GI-2132] 1-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 1,000;Lento LASARTE-ORIA;76;176;9;0;54,56;245;16;261;
2025-12-11;13:30:00 - 14:00:00;GI-2132;[GI-2132] 1-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 1,000;Central LASARTE-ORIA;14;102;8;0;62,74;117;7;124;
2025-12-11;13:30:00 - 14:00:00;GI-627;[GI-627] 52-ETD ARABA-EIBAR, GI-627 pk 19,300, GI-627 pk 27,200;Lento ARABA;3;12;0;0;57;14;1;15;
2025-12-11;13:30:00 - 14:00:00;GI-627;[GI-627] 52-ETD ARABA-EIBAR, GI-627 pk 19,300, GI-627 pk 27,200;Lento EIBAR;8;7;0;0;43,67;12;3;15;
2025-12-11;13:30:00 - 14:00:00;GI-2632;[GI-2632] 9159-ETD BEASAIN-BIZKAIA, GI-2632 pk 14,100, GI-2632 pk 17,200;Lento BIZKAIA;4;6;0;0;49;9;1;10;
2025-12-11;13:30:00 - 14:00:00;GI-2632;[GI-2632] 9159-ETD BEASAIN-BIZKAIA, GI-2632 pk 14,100, GI-2632 pk 17,200;Lento BEASAIN;4;12;0;0;55;14;2;16;
2025-12-11;13:30:00 - 14:00:00;GI-2632;[GI-2632] 87-ETD BIZKAIA-BEASAIN, GI-2632 pk 5,900, GI-2632 pk 9,700;Lento BIZKAIA;8;56;9;0;64,93;62;11;73;
2025-12-11;13:30:00 - 14:00:00;GI-2632;[GI-2632] 87-ETD BIZKAIA-BEASAIN, GI-2632 pk 5,900, GI-2632 pk 9,700;Lento BEASAIN;9;58;10;0;64,87;65;12;77;
2025-12-11;13:30:00 - 14:00:00;GI-3420;[GI-3420] 191-ETD ALTO ARITXULEGI-OIARTZUN, GI-3420 pk 0,000, GI-3420 pk 8,700;Lento OIARTZUN;6;3;0;0;38,33;9;0;9;
2025-12-11;13:30:00 - 14:00:00;GI-3420;[GI-3420] 191-ETD ALTO ARITXULEGI-OIARTZUN, GI-3420 pk 0,000, GI-3420 pk 8,700;Lento ALTO ARITXULEGI;5;3;0;0;40;8;0;8;
2025-12-11;13:30:00 - 14:00:00;GI-3440;[GI-3440] 77-ETD LEZO-HONDARRIBIA, GI-3440 pk 0,000, GI-3440 pk 19,100;Lento LEZO;18;0;0;0;25;17;1;18;
2025-12-11;13:30:00 - 14:00:00;GI-3440;[GI-3440] 77-ETD LEZO-HONDARRIBIA, GI-3440 pk 0,000, GI-3440 pk 19,100;Lento HONDARRIBIA;25;0;0;0;25;24;1;25;
2025-12-11;13:30:00 - 14:00:00;N-634;[N-634] 106-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 58,200, N-634 pk 60,700;Lento SANTANDER;38;173;2;0;58,19;191;22;213;
2025-12-11;13:30:00 - 14:00:00;N-634;[N-634] 106-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 58,200, N-634 pk 60,700;Lento SAN SEBASTIÁN;52;178;3;0;56,52;216;17;233;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 100-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 433,300, N-I pk 436,800;Central VITORIA-GASTEIZ;0;1;155;18;103,94;162;12;174;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 100-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 433,300, N-I pk 436,800;Lento VITORIA-GASTEIZ;0;105;320;5;91,92;291;139;430;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 100-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 433,300, N-I pk 436,800;Lento LASARTE-ORIA;0;42;365;11;97,54;290;128;418;
2025-12-11;13:30:00 - 14:00:00;N-I;[N-I] 100-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 433,300, N-I pk 436,800;Central LASARTE-ORIA;1;0;147;34;107,06;168;14;182;
2025-12-11;13:30:00 - 14:00:00;GI-627;[GI-627] 127-ETD ARABA-EIBAR, GI-627 pk 39,400, GI-627 pk 44,500;Lento EIBAR;8;200;8;0;64,81;185;31;216;
2025-12-11;13:30:00 - 14:00:00;GI-627;[GI-627] 127-ETD ARABA-EIBAR, GI-627 pk 39,400, GI-627 pk 44,500;Lento ARABA;4;213;15;0;66,57;194;38;232;
2025-12-11;13:30:00 - 14:00:00;N-636;[N-636] 133-ETD BIZKAIA-BERGARA, N-636 pk 29,700, N-636 pk 34,000;Lento BIZKAIA;5;70;1;0;62,83;45;31;76;
2025-12-11;13:30:00 - 14:00:00;N-636;[N-636] 133-ETD BIZKAIA-BERGARA, N-636 pk 29,700, N-636 pk 34,000;Lento BERGARA;25;73;6;0;57,4;66;38;104;
2025-12-11;13:30:00 - 14:00:00;GI-2132;[GI-2132] 93-ETD ASTIGARRAGA-ERRENTERIA, GI-2132 pk 10,100, GI-2132 pk 15,200;Lento ASTIGARRAGA;1;78;22;0;72,23;75;26;101;
2025-12-11;13:30:00 - 14:00:00;GI-2132;[GI-2132] 93-ETD ASTIGARRAGA-ERRENTERIA, GI-2132 pk 10,100, GI-2132 pk 15,200;Lento ERRENTERIA;14;119;10;0;63,53;125;18;143;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 134-ETD NAVARRA-ANDOAIN, A-15 pk 139,000, A-15 pk 156,000;Lento ANDOAIN;5;174;5;0;64,86;118;66;184;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 134-ETD NAVARRA-ANDOAIN, A-15 pk 139,000, A-15 pk 156,000;Central NAVARRA;1;0;0;0;25;1;0;1;
2025-12-11;13:30:00 - 14:00:00;A-15;[A-15] 134-ETD NAVARRA-ANDOAIN, A-15 pk 139,000, A-15 pk 156,000;Lento NAVARRA;130;25;0;0;31,45;107;48;155;
2025-12-11;13:30:00 - 14:00:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Central FRANCIA;45;5;0;0;29;49;1;50;
2025-12-11;13:30:00 - 14:00:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Lento FRANCIA;167;4;0;0;25,94;161;10;171;
2025-12-11;13:30:00 - 14:00:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Lento IRUN;149;10;1;0;27,97;145;15;160;
2025-12-11;13:30:00 - 14:00:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Central IRUN;17;2;0;0;29,21;18;1;19;
2025-12-11;13:30:00 - 14:00:00;GI-2132;[GI-2132] 9136-ETD ERRENTERIA-ASTIGARRAGA, GI-2132 pk 15,200, GI-2132 pk 15,500;Lento ASTIGARRAGA;461;1;0;0;25,09;403;59;462;
